Date,CEMB,EMB,EWA,EWC,EWG,EWJ,EWL,EWN,EWQ,EWT,EWU,EWY,FXI,HYG,IEF,IGLB,IGSB,INDY,IVV,LQD,SHV,SHY,TIP,TLT
2018-12-31,34.04736328125,73.17440795898438,14.50156021118164,20.58673858642578,20.900358200073242,43.24091339111328,27.022411346435547,22.283266067504883,21.327505111694336,20.55900001525879,22.15365982055664,51.48078155517578,32.87228012084961,54.6270866394043,87.25079345703125,40.97492980957031,41.012149810791016,28.921058654785156,223.73410034179688,86.54847717285156,90.6479721069336,70.68122100830078,86.17540740966797,98.17485046386719
2019-01-02,34.09036636352539,73.17440795898438,14.388557434082031,20.775768280029297,20.74370765686035,43.53947448730469,26.816661834716797,22.249374389648438,21.142539978027344,20.337934494018555,22.138561248779297,50.789825439453125,32.60310363769531,54.55298614501953,87.43500518798828,41.09137725830078,41.05982971191406,28.732736587524414,223.8319091796875,86.81700134277344,90.65616607666016,70.68963623046875,86.30919647216797,98.69195556640625
2019-01-03,34.16927719116211,73.4842529296875,14.283092498779297,20.64688491821289,20.471630096435547,43.29209518432617,26.799514770507812,21.85115623474121,20.836944580078125,19.700748443603516,22.002695083618164,49.696537017822266,32.03954315185547,54.579917907714844,88.12999725341797,41.13504409790039,41.107452392578125,28.249624252319336,218.23876953125,86.85536193847656,90.68904876708984,70.83332824707031,86.81282806396484,99.81498718261719
2019-01-04,34.27688217163086,74.04058837890625,14.787820816040039,21.179595947265625,21.238391876220703,44.75933074951172,27.46821403503418,22.435773849487305,21.399887084960938,20.08435821533203,22.614091873168945,51.270870208740234,33.1246337890625,55.49598693847656,87.41825866699219,41.15688705444336,41.05982971191406,28.953821182250977,225.91265869140625,86.80167388916016,90.71369934082031,70.68122100830078,86.63184356689453,98.65960693359375
2019-01-07,34.39878845214844,74.35750579833984,14.833024024963379,21.411582946777344,21.27136993408203,44.870235443115234,27.416776657104492,22.63912010192871,21.464221954345703,20.259910583496094,22.614091873168945,51.46329116821289,33.20033264160156,56.034854888916016,87.17542266845703,41.164146423339844,41.0439338684082,28.609909057617188,227.43325805664062,86.8093490600586,90.71369934082031,70.63050079345703,86.57672882080078,98.36875915527344
2019-01-08,34.592437744140625,74.30117797851562,14.946022987365723,21.643573760986328,21.403284072875977,45.08348846435547,27.682544708251953,22.681482315063477,21.705482482910156,20.214399337768555,22.749950408935547,50.88603973388672,33.35173797607422,56.398590087890625,86.95772552490234,41.28789520263672,41.035987854003906,28.683603286743164,229.6740264892578,87.00113677978516,90.70551300048828,70.58821105957031,86.64757537841797,98.1102294921875
2019-01-09,34.664161682128906,74.43496704101562,15.156954765319824,22.047401428222656,21.766050338745117,45.33087921142578,28.008317947387695,23.028867721557617,22.01108169555664,20.591508865356445,22.968854904174805,52.18049621582031,33.92372512817383,56.4659423828125,87.0079574584961,41.498924255371094,41.05982971191406,28.724552154541016,230.7410888671875,87.33097076416016,90.69729614257812,70.62201690673828,86.7498550415039,97.95673370361328
2019-01-10,34.61398696899414,74.30117797851562,15.224753379821777,22.14191436767578,21.757810592651367,45.60385513305664,28.17121124267578,23.079702377319336,21.978910446166992,20.72154998779297,23.066974639892578,52.390403747558594,34.12559509277344,56.68819808959961,86.96609497070312,41.22966766357422,41.083621978759766,28.61810302734375,231.64808654785156,87.10084533691406,90.7219467163086,70.63050079345703,86.54524230957031,97.3265151977539
2019-01-11,34.621158599853516,74.30816650390625,15.224753379821777,22.098957061767578,21.53520393371582,45.0749626159668,28.14549446105957,22.969558715820312,21.72960662841797,20.695541381835938,23.07452392578125,52.3466682434082,33.97419357299805,56.5063591003418,87.22571563720703,41.3315544128418,41.13923263549805,28.462522506713867,231.5235595703125,87.26195526123047,90.74657440185547,70.67271423339844,86.77346801757812,97.70623779296875
2019-01-14,34.67134475708008,74.22369384765625,15.16448974609375,22.184873580932617,21.502220153808594,44.91288375854492,28.051189422607422,22.783157348632812,21.64114761352539,20.4289608001709,22.92356300354004,51.751914978027344,33.57044219970703,56.32450866699219,87.17542266845703,41.10593795776367,41.13923263549805,28.11861228942871,230.4031982421875,87.03177642822266,90.75482177734375,70.67271423339844,86.61607360839844,97.34268188476562
2019-01-15,34.68568801879883,74.4771957397461,15.262421607971191,22.305166244506836,21.48573112487793,45.458831787109375,28.094051361083984,22.867881774902344,21.649187088012695,20.63702392578125,23.036785125732422,52.486610412597656,33.89848709106445,56.51308822631836,87.09170532226562,41.06955337524414,41.16305923461914,28.315134048461914,232.89297485351562,87.08548736572266,90.76304626464844,70.69808197021484,86.53741455078125,96.98715209960938
2019-01-16,34.728721618652344,74.54057312011719,15.300085067749023,22.3739013671875,21.502220153808594,45.680625915527344,28.14549446105957,22.876358032226562,21.68939781188965,20.72804832458496,22.968854904174805,53.36998748779297,34.35271072387695,56.60063934326172,87.04144287109375,41.17142868041992,41.178951263427734,28.560781478881836,233.50653076171875,87.2542724609375,90.74657440185547,70.68122100830078,86.52952575683594,97.08409118652344
2019-01-17,34.81480407714844,74.79411315917969,15.443221092224121,22.554338455200195,21.543447494506836,45.5867805480957,28.351245880126953,22.969558715820312,21.72156524658203,20.812570571899414,23.157554626464844,53.46620178222656,34.46207046508789,56.755584716796875,86.88238525390625,41.30243682861328,41.194828033447266,28.650850296020508,235.2227020263672,87.43070220947266,90.77125549316406,70.67271423339844,86.45870971679688,97.10832977294922
2019-01-18,34.77176284790039,75.15325164794922,15.503487586975098,22.700407028198242,22.00514793395996,46.19245529174805,28.608436584472656,23.2661075592041,21.946746826171875,21.01413345336914,23.368900299072266,53.7460823059082,34.79852294921875,56.91726303100586,86.60603332519531,41.45527267456055,41.21070861816406,28.55259132385254,238.37057495117188,87.58415985107422,90.79592895507812,70.61357879638672,86.35641479492188,96.59934997558594
2019-01-22,34.915199279785156,75.17435455322266,15.119285583496094,22.477008819580078,21.58466911315918,45.364994049072266,28.21407699584961,23.045812606811523,21.681358337402344,20.72154998779297,23.09716796875,52.59156799316406,34.08354568481445,56.54005813598633,86.90745544433594,41.46257400512695,41.22658157348633,28.413393020629883,235.19602966308594,87.7298583984375,90.78768920898438,70.67271423339844,86.41146850585938,97.2538070678711
2019-01-23,34.97258377075195,75.54761505126953,15.18708610534668,22.43404769897461,21.74956703186035,45.237037658691406,28.368392944335938,23.28304672241211,21.826108932495117,20.838581085205078,23.263225555419922,53.31751251220703,34.47046661376953,56.654537200927734,86.86563110351562,41.644508361816406,41.28217315673828,28.249624252319336,235.5339813232422,87.9523696899414,90.78768920898438,70.65580749511719,86.30919647216797,97.21341705322266
